Seq	Name	RAh	RAm	RAs	DE-	DEd	DEm	DEs	Ref	Alias	8um	Unc	R0	PA	Hmag	4.5mag	Ak	Env	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	R0_g	Peak24	Contrast	Rating	Comment
613	G337.4526-00.7549	16	40	35.71	-	47	39	55.5	T		N	C	11.5	90	12.11	10.46	1.5	I	13.146958456073977	1.0295498974526733	92.33111585787718	2.3311158578771796	23.896951596713315	1.0293391702335026	18.918920686246533	1.5690289304063458	25.62231317363298	2.2664820532572625	103.53905897074657	-96.30195882355525	44.25508697184529	-61.14966063444197	131.77858735010892	-157.96476342987836	-4.793697843745418	171.58619539006799	18.72277454796753	17.643255004287475	12.232282665362652	15.893391472597118	0.4316713041511687	4	
614	G337.7123+0.6861	16	35	19.41	-	46	30	30.1	T		N		5.0	45	9.48	9.16	0.28	I	9.025518838050113	3.073472616515666	44.7832841545876	-0.21671584541240207	4.922518388871782	1.5650548125614816	7.392863267121359	1.9629344552025272	8.978091246684553	2.212080011313215	80.94781365330032	-2.163907917176779	8.342623354509008	-2.163907917176779	158.69635986287963	-155.879507047402	-5.857887864816558	172.8137457908462	11.74643238050368	12.432077053977464	3.2891590686175265	16.278791192370473	0.5858222324388381	2	Tiny
615	G338.8135+00.3974	16	40	49.14	-	45	52	57.5	T		N		6.3	340	11.66	10.75	0.82	FB	8.77991872374879	0.8506208700150938	346.47413256005865	6.474132560058649	22.642299479336245	1.5134811937380401	12.565918087330903	2.53035321381837	11.369807391060009	2.63875594661055	91.19796711017375	-78.35899640080078	59.67252614142586	-50.729064074299515	133.19794253309612	-132.3140962599957	4.622536043798205	146.73189942614846	18.26468141720533	18.956647705709358	6.983123169675485	57.700769306175495	0.9139419704573658	3	improved
616	G338.9100+00.2346	16	41	53.28	-	45	55	4.2	T		N		5.0	280	11.05	10.36	0.62	I	7.26464884460819	0.7881244976914732	267.81345322458486	-12.186546775415138	14.569902195416521	0.9733417104844537	10.835105996669526	2.262198834313401	11.31786939694432	1.9892274180711378	82.91712981859035	-71.47829204057118	44.418702394617696	-23.486773873815764	116.25319808823878	-108.63174122671055	3.3317475925081075	155.7925744631546	11.968254982789132	10.722941216591021	6.665604621594885	29.097598920152986	0.5349085532790279	3	
617	G339.0781+00.3356	16	42	5.3	-	45	43	29.4	T		N		7.1	300	8.58	7.37	1.1	I	8.786679812661742	0.808267486492138	334.63296472232247	34.63296472232247	12.358456988902605	1.7932394474916715	9.704710056146627	0.7315122961019492	12.44113272389245	2.449689460477597	19.92542336516982	-85.57214538995143	19.92542336516982	-35.44065902043053	114.5800112069629	nan	0.0	141.0	16.360556126295737	16.181914535028753	6.745923896627293	48.52825016259013	0.82297377750552	3	improved
618	G339.0941+00.0117	16	43	32.98	-	45	55	32.7	T		Y	C	8.7	230	11.58	10.09	1.36	I	10.57449359058335	0.7318425250271651	218.27235414624425	-11.727645853755746	18.754957850237272	0.7363444462540729	19.542110071172456	2.26442193781004	17.14732458723495	1.819307011006329	75.18099058409797	-73.78456997095563	33.967439855398254	-40.39750772322947	111.90676012232433	-112.5835307969894	0.6905178052889792	138.5071417424372	15.396928142542457	13.579200885139702	9.805824277420951	162.7677697939774	1.8184839581899608	4	
619	G339.3900+00.6985	16	41	42.35	-	45	15	3.8	T		Y		4.6	290	10.55	10.0	0.49	I	6.106102386962316	0.40272136720273977	285.56479891663264	-4.43520108336736	11.846367843442462	1.4635079702337803	8.598749922838012	1.4710057345813596	10.090198714697934	2.1159688521744715	101.47995866575292	-76.44105916550294	42.144252548263296	-28.925101567389333	nan	-111.74117579872939	0.0	141.0	8.260285689440895	9.060069471777673	4.9975424022962285	181.8318189704697	1.3927122167706967	0	Fit failed
620	G339.8336-00.3418	16	47	50.85	-	45	35	39.1	T		N	C	13.6	195	12.36	10.11	2.05	I	14.989462837893939	0.4733198536756319	212.08027561283663	17.08027561283663	24.806551172397995	0.900000086275801	18.2052664104272	1.3173654223390476	24.78934486963368	4.494831365094541	91.59879615366276	-57.30991091175784	44.301248821963554	-35.75141798295769	127.34483408342038	-84.27164644348419	14.873301565562628	135.82105467559163	18.29764622564272	18.961400870690913	14.527793462419938	96.2187345956826	1.7910321771721482	4	
621	G339.9911-00.3255	16	48	21.38	-	45	27	48.0	T		N		7.3	355	12.82	11.09	1.58	FH	9.2962513293265	0.3008722599946698	349.34939544119214	-5.650604558807856	20.144519312635072	0.5987873265489358	18.125338251080855	1.4691567327279835	14.583558829850135	1.953338378210397	72.53906046410833	-62.82718178207466	44.568370789153676	-31.648275765165067	112.1897913352671	-100.54682898176992	5.0383933177948	149.93789871327309	6.285769004563407	11.48854915917338	9.073919140155148	100.27185075525446	0.5138339596072733	3	
622	G340.0021-00.3919	16	48	41.19	-	45	29	51.6	T		N		2.5	135	14.59	11.92	2.44	I	4.697314437356653	1.2924078801585854	131.10554700743728	-3.8944529925627194	4.755867200297108	1.2930785499913338	5.845522042350886	1.3593995178453215	5.070428003608511	0.8699848112802513	120.39757560040331	nan	22.81369823297669	-31.40674074785865	nan	nan	0.0	141.0	7.353621124058928	15.051859396468815	3.7743422800955404	22.606035892957767	0.25869622800249	1	Tiny
623	G340.0206-00.5122	16	49	16.84	-	45	33	39.0	T		N		6.0	200	12.05	10.61	1.31	FH	7.6927666929942315	0.7710301075010791	190.01782414684791	-9.982175853152086	14.681039725606297	1.5279005801101777	12.281127495225025	1.2668330542064936	11.44476147239348	1.411344492648233	80.74978588665607	-83.50058832887312	36.08931886181341	-43.41020298305236	122.14915952177279	-120.72402267440911	0.0	141.0	12.645527239932317	11.85436746342025	6.960525086210192	124.520178861787	1.317453259997207	3	improved
624	G340.4772-00.1528	16	49	22.85	-	44	58	48.1	T		N		18.4	25	9.94	9.45	0.44	I	18.849483865300563	0.7289116710744951	24.392610083846037	-0.6073899161539629	28.307767456259448	1.7485293296441857	31.857376018601176	2.6652919593279005	39.65548077546009	6.493010594479859	58.5565560941027	-79.03867437612672	17.713691763954174	-70.1692380280287	109.52116242074496	-106.24401961601706	-21.545295255656463	70.88710536760365	23.41292747621559	20.36959992689844	18.39886830301599	29.528193498119663	0.5363419318442396	4	
625	G340.7642+00.5538	16	47	22.94	-	44	18	19.0	T		N		4.2	0	14.21	12.49	1.57	I	5.901897976201799	2.0154853406439015	347.18295787132337	-12.817042128676633	8.97370276261508	1.3567315438095882	9.224695249084572	1.670584462522776	7.680621568976424	2.2166086623405348	142.57584170854523	-121.89249833677712	63.325557864829655	-2.3186576788201023	nan	nan	0.0	141.0	14.697496330662823	26.571738399789947	6.28422612225271	21.655969654560487	0.894969443213214	2	Rc a bit too small
626	G340.8579-00.8793	16	53	55.57	-	45	8	56.2	T		Y	C	13.2	5	8.92	8.69	0.2	I	13.030187431613136	1.0644204601839315	359.4978841574039	-5.502115842596083	26.77308877177166	0.9986701746220187	23.208640009610175	2.1521148135362735	24.641983065960954	1.79801581298418	77.1439186456553	-73.8336181373171	49.81129986393959	-52.93698219169818	110.35316485515389	-110.1868347990584	-0.10225444496121538	152.65894657406915	15.783129442070825	14.922773775352546	12.977896686495859	1469.0806802829966	2.942216336891533	4	
627	G340.9610+00.0372	16	50	18.32	-	44	29	12.8	T		N		4.9	90	13.41	10.97	2.23	FH	4.729411655037684	1.21020272330974	94.91474499608782	4.914744996087819	9.362032716919284	1.0723899742190721	10.3700935283645	2.72907403318337	10.729771161702486	2.45901422654835	78.8169352766248	-93.80852631620473	54.791042387385545	-86.12091598568053	nan	nan	0.0	141.0	6.548443255076401	9.762318733505847	4.789199439427731	23.419751731083817	0.33175010926589243	3	improved, STARS
628	G340.9907-00.8351	16	54	12.39	-	41	1	4.9	T		N		5.6	200	10.06	9.68	0.34	FH																								0	Missing
629	G341.0892+00.3898	16	49	15.11	-	44	9	44.9	T		N		4.1	270	11.73	10.77	0.87	I	6.4657692660649975	1.0327351059457546	239.23662184273658	-30.763378157263418	8.257765888749775	1.3468982483035805	9.110393954543026	1.224108680891188	6.972768525666246	2.457044292735126	72.43505644793368	-90.89927612041106	51.889108539372955	-11.607720128786923	nan	nan	0.0	141.0	7.832702379896965	15.0454633391283	5.742084003598639	8.857368887393097	0.21000717305264904	2	Tiny
630	G341.2535-00.0651	16	51	47.49	-	44	19	36.9	T		N		10.4	70	11.45	10.02	1.3	I	9.784039759127696	1.0343411593894853	80.58054447617259	10.58054447617259	16.147687717649315	0.752217691432076	12.195952937808654	1.0122783018385144	19.516485865269917	2.234133874370352	107.2518978085744	-80.7355921733585	50.3413108639851	-52.83397670559114	116.086016145131	-101.37015015184369	19.074604404106417	1474.2056486743709	16.886846208759007	15.210411833809193	9.81802206769183	15.060649581362503	0.3366349661530482	4	STARS
631	G341.3576+00.1490	16	51	14.42	-	44	6	37.1	T		Y	C	5.0	225	13.95	11.79	1.97	I	8.080528514290181	0.841512180013539	242.28160881069604	17.281608810696042	20.363805704517134	1.5343080510641687	11.65961120776257	2.0347430371303714	11.873059783499398	2.1058912947293735	107.81610295736363	-112.4845201541803	68.91705170715568	-68.61731900948908	nan	nan	0.0	141.0	24.84718839826365	25.005412835402005	8.496675408492177	54.38135497462488	1.658131493444426	3	improved
632	G341.8639-00.0599	16	53	55.42	-	43	51	5.4	T		N	C	12.6	330	10.78	9.9	0.8	I	14.571684191742113	0.565677890066065	344.22345002833225	14.223450028332252	30.01878097777069	1.69552813049148	23.423283690618558	1.7219183823468855	23.14840850548384	1.1869559353611405	75.80294419512387	-82.11595565654909	36.68975882602041	-49.18533363998955	104.63526807886802	-115.21890630772526	-5.64374600506571	138.18637566352612	20.13501452874078	16.519535482955334	14.064390664526222	62.21349442341012	1.1342579878085373	4	improved, asymmetric, double shell
633	G342.0482-00.4968	16	56	27.24	-	43	58	57.5	T		Y	C	8.9	120	12.66	11.46	1.09	I	9.617964818425422	0.2754780785712397	129.40603319478134	9.406033194781344	22.564025480261044	0.6839533997602657	14.78908334000057	1.4150346566013048	19.115905544372424	2.0985205521488277	57.20226923058229	-65.54933863156793	10.503750287542402	-39.613196381904245	89.02525640001215	-94.89267604742423	-4.120462425206115	107.13569754715787	5.974566396962513	8.838376421821668	10.038994013704414	184.9857130322356	1.0117798950907857	4	
634	G342.3422-00.4456	16	57	15.03	-	43	43	15.8	T	HD152756	N		32.0	350	7.51	7.47	0.02	I	35.841087939395045	1.3145631851065225	348.65979291051036	-1.3402070894896383	69.99571128717677	1.7793226977261452	75.0517917831839	11.603811967682917	63.46178698593287	10.527344786053687	63.77346173844262	-73.21018279581187	35.463132791580506	-41.91627475303136	82.73410919976538	-85.75119557284984	-6.422795522317631	135.98194644528795	42.30267834891684	34.45850485878928	36.716486002156515	47.10672623119358	1.3457991882587057	5	double shell
635	G342.5873+00.1600	16	55	29.55	-	43	9	3.9	T		N	C	31.0	55	9.12	8.54	0.52	I	33.99906666411911	0.3900512315263157	60.7386685110694	5.738668511069399	75.81734097450588	1.4857075931426076	65.52781346302483	10.568035900214449	82.06209688286128	7.938044519437192	69.78741247391244	-68.86464485498078	42.16688421578151	-47.67726378598431	84.86244870158407	-87.32825953257884	-0.5782636669842695	137.35490922729824	29.047687569880015	29.511920883334483	34.607446039786375	125.30907426038539	2.8559472573996203	5	
636	G342.6947+00.3735	16	54	57.16	-	42	55	59.8	T		N		10.5	80	9.64	8.99	0.58	I	10.678635547224363	0.3098336074870061	75.14775908320186	-4.852240916798138	23.668414661977454	0.9539119772472551	16.159766258738937	1.789360773955169	18.904838689817453	1.5630496599168415	69.12233694204838	-85.3308477900872	40.09373162570628	-53.71401612522674	153.47925480057611	-122.83877479370972	-4.266000742628059	62.18219739740069	11.008754266103944	15.993704778463067	10.001832235152387	11.355487310662005	0.2799999876279594	4	
637	G342.7172-00.4361	16	58	29.83	-	43	25	17.5	T		N		5.8	155	9.97	9.09	0.8	I	6.686588819205504	0.98319550675641	178.48315581568693	23.483155815686928	12.066979259425137	0.9367499420619644	8.812518279634078	1.350041604750988	11.808850731582645	1.1643755382134804	91.47659478327449	-82.43934434175802	41.29069339540749	-53.054130308360044	146.23236957521527	nan	0.0	141.0	8.426753085871322	8.385128751693838	6.246125466246406	26.001106520421803	0.5626462039291074	3	
638	G342.7479+00.3180	16	55	22.27	-	42	55	36.4	T		Y		4.7	25	12.13	10.68	1.32	I	5.102676988680833	1.1727736589727813	30.333850702760913	5.3338507027609126	7.473102534426165	1.1593044234636443	6.896021196771279	2.4967197646919597	8.04403807519633	2.0136680159957483	22.459647451879064	-55.29520501818229	18.09404803423859	-55.29520501818229	nan	nan	0.0	141.0	7.0984549013050655	12.734254534382895	4.218345687249348	77.683991962027	0.458938549540291	3	improved, smallish
639	G343.2280-00.0569	16	58	36.27	-	42	47	8.4	T		N	C	5.4	45	15.45	12.7	2.51	FB	8.253506049108845	0.7698484783324885	36.41829572728352	-8.581704272716479	12.654337965333267	1.5753029095920406	10.491877832232252	3.0011152930956535	10.515938641959803	1.8600030845813038	76.20571050970361	-98.4169074875299	36.28274288532626	-20.96465988355086	156.86126816001334	-149.03480009885413	-11.508690373223644	144.61311019470048	13.390077925332395	12.560085816935285	6.691620664151052	47.39153740936297	0.5814622732207154	3	improved, smallish
640	G343.2499+00.0080	16	58	24.08	-	42	43	41.5	T	HD326533	N		6.7	45	8.07	7.93	0.12	FH	8.307636282321011	1.8082506951212924	114.44279386601036	69.44279386601036	7.914038026596588	1.6716852265651538	10.40905218818509	1.2729352433906136	11.754533610817669	1.7510309584824708	103.07038349466742	-102.4820634091065	58.08121119942686	-12.575220707382748	145.66835080517978	-121.74625442520215	2.182066930716261	407.9415570796113	13.936695159812029	12.415905072098496	5.847372859038325	114.7509316875173	1.3161505309138437	3	improved, smallish
641	G343.2634+00.0055	16	58	27.46	-	42	43	9.1	T		N		7.6	100	9.24	8.34	0.81	FH	8.866573928414633	0.9143513352181739	98.20157499924882	-1.7984250007511804	24.37327922626827	1.2225380517197992	16.539661336937144	3.590691571512122	13.658319612732896	1.294303706404095	72.28137581643381	-81.58891192054612	38.600152421112256	-43.12091160622974	nan	nan	0.0	141.0	10.170944020114698	8.886183794019608	8.080479352172036	40.22255678274947	0.5471845330332965	3	improved
642	G343.3639-00.0366	16	58	58.59	-	42	39	59.2	T		N	C	16.1	45	9.83	8.74	0.99	FH	17.703567592723076	1.533621416531991	27.764454225285515	-17.235545774714485	37.78972347213888	1.5719284511830214	41.284183957167414	4.106150293730043	24.914162715733394	2.6339063996645407	59.54850693243014	-80.6563447736118	39.428836296102745	-39.00799975490157	84.95501947304129	-106.77519710356773	-10.284588467218981	140.41779841130224	24.51580601523575	22.49011380150151	18.243351202519143	94.44552991228687	1.0905424364855023	4	
643	G343.3671-00.2354	16	59	50.27	-	42	47	12.8	T		Y		5.3	280	11.89	9.56	2.13	I	6.520543074923007	0.7929626983078037	283.5491212226896	3.549121222689621	17.68894055774255	1.3341583411087992	10.817402669756374	1.1644377925243348	9.858605772294661	2.119294696717274	46.116952154649425	-71.88871487327134	46.116952154649425	-30.725056933454113	125.057985374075	-111.61744471709991	0.0	141.0	10.179750197658393	10.073510448687781	5.259736871421369	475.1713037806813	2.7353319576158013	3	smallish
644	G343.4493-00.1531	16	59	45.71	-	42	40	17.1	T		N		6.0	355	11.52	9.82	1.55	FH	7.606746072500935	0.9804210948457053	358.56493600338854	3.5649360033885387	22.452229798864764	1.002236929352465	14.835988710146248	2.322927568796145	14.18751641090131	1.927104909183772	61.73763008005233	-73.66841788807079	28.955168892710958	-45.73313287653548	88.91058489512045	-98.40010846800482	0.0	141.0	13.530771267676728	14.133337500584364	6.982418511689962	56.814277777381555	0.8619639923788253	3	smallish
645	G343.5715-00.0887	16	59	53.8	-	42	32	7.9	T		N		1.9	220	11.06	10.1	0.87	FH																								0	missing
646	G343.9419-00.1440	17	1	22.09	-	42	16	39.8	T		N		4.2	210	13.4	11.4	1.82	FH	7.064293336567151	2.220433450724663	205.00458379451732	-4.995416205482684	13.962537352850212	1.8132388006599	9.556794611884865	1.5347759114105757	8.452993931788422	1.6637238652463227	102.56672795150132	-63.03545197337573	6.193641753752729	-45.48364179755171	nan	nan	0.0	141.0	14.794300994313216	15.02943635099047	5.08573098083842	7.109536198388408	0.19047687683176776	1	Tiny
647	G344.4019-00.7899	17	5	39.2	-	42	18	22.6	T		Y		9.8	300	10.23	8.78	1.32	FH	9.525170337700608	0.6225745746896055	304.492554363412	4.492554363412012	17.66638081892392	0.6852460280910492	15.857844586016155	1.293745521727894	15.610677570905851	1.0242400286123892	70.86749315695778	-47.13899488218888	49.61443569060884	-27.291700787325567	78.0659065163793	-97.61029603946685	4.236587775604771	120.24929165308268	34.587914833569045	18.758626349561148	14.72408453138687	1.2899182935878666	0.04237592074058477	3	
648	G344.4658-00.5580	17	4	51.89	-	42	6	54.4	T		N	C	14.8	180	8.85	7.87	0.89	I	42.129033141553606	1.1622439178900927	187.23482195548382	7.234821955483824	112.3678643076954	5.941648774162382	64.72450756539352	3.7842553779303834	81.39031886259744	2.436978721549549	76.24110187645317	-51.936030952585554	39.590030075080534	-18.07757273283923	89.93066738830726	-87.83106667029155	-62.90920308590151	35.84513548294566	32.79716921296255	29.779016938484226	41.418171619121004	41.74229339693879	0.9670298839483746	3	
649	G344.6868-00.0376	17	3	21.98	-	41	37	24.0	T		N		4.6	100	12.3	10.13	1.98	I	5.279032281942893	0.5656885308949589	96.91809939712799	-3.081900602872011	51.319625268950546	1.060929015253154	10.229728067060194	1.6179645702695016	11.099454583666857	1.4346460018932266	82.94164451632739	-76.21993330027257	34.31523599303293	-42.258581254576626	106.98399865283264	-109.93253824548532	0.0	141.0	6.354030016194922	10.06945871400307	4.61072953942246	18.554750200672846	0.3918344553157387	0	Fit failed
650	G345.3932-00.0552	17	5	45.67	-	41	4	17.3	T		N	C	31.0	90	7.56	7.2	0.32	FB																								5	improved, star maybe wrong
651	G345.6893+00.0157	17	6	22.25	-	40	47	36.8	T		N		6.0	295	15.07	12.22	2.6	I	7.5685186674587825	0.5514858214254442	298.80884165290547	3.808841652905471	14.944090268687672	1.4048259108205268	12.881842460062892	1.5255720036324412	14.21651169544599	1.3402973648143655	87.6751169478722	-81.64225374181106	21.39926097657144	-41.09804336687179	104.2429809597125	-103.81424380002261	0.0	141.0	12.642141160258122	11.522812008236409	6.946823374877799	14.403486705208302	0.2814765912148076	3	improved
652	G345.6995-00.0130	17	6	31.46	-	40	48	9.8	T		N	C	1.5	290		12.52	-99.0	I	4.2904736951875515	0.0	282.3115265905778	-7.688473409422215	2.89454465247435	0.6895730232365762	3.145233271478088	0.7856301498854703	3.13937378004455	0.7894138434870293	nan	nan	122.486316301297	-86.81731891381932	nan	nan	0.0	141.0	6.561203267077881	18.561252884873106	2.8160565787346252	19.358017291288487	0.2368827180505439	1	Tiny
653	G346.1388-00.2184	17	8	46.86	-	40	34	27.5	T		N		1.9	225	10.22	9.77	0.4	I	3.3937401566115537	0.2683987831690078	217.31687220112013	-7.683127798879866	2.620960715818101	1.0357135030890194	4.123633544968244	0.6183387031897665	4.632488643120285	0.9554371567816312	nan	nan	nan	-21.92232695251934	nan	nan	0.0	141.0	9.336419989738626	10.075378881863044	1.429672882571338	25.88534752074326	0.3455909852430042	0	Fit failed
654	G346.2576+00.0235	17	8	8.1	-	40	20	4.1	T		N		3.5	225	14.2	12.15	1.87	I	5.666501752392891	1.7395325330202525	179.20888525298136	-45.79111474701864	5.808488412552203	1.4161437710492546	7.161527016450312	2.397398308986471	6.800723108099135	2.2645413333080437	nan	-93.00510109953655	2.3725079507120768	-79.3275555157802	nan	nan	0.0	141.0	7.2866188424037786	3.7111070709923153	4.128055887469529	11.584805686597251	0.2103473520017312	2	Tiny
655	G346.2958+00.0744	17	8	2.46	-	40	16	24.3	T		N		3.5	305	10.3	9.86	0.39	FH	5.908186876966951	0.9960120461466153	284.60242580555797	-20.39757419444203	4.351036880494639	1.2287351273941676	5.9915386352366395	1.2028408346228177	7.6877419677722925	1.582060078266573	103.68873189607507	-112.99354452429	71.90700356083778	-72.84551025315918	nan	nan	0.0	141.0	7.405666213872738	7.4570768898748065	3.4449917597949677	46.48491637598929	0.5086519693907375	2	Tiny
656	G346.3550-00.8469	17	12	7.55	-	40	46	23.3	T		N		11.1	280	9.04	8.42	0.56	I	17.98879866504816	2.643367636340699	265.7534695311401	-14.246530468859874	18.188444459415134	2.399986982366672	24.13195052325772	3.2980582127878724	19.31867827062813	1.9827928600132063	75.97246830498227	-93.54335214451669	16.449981130890308	-51.249757422757654	116.58907757554454	-124.97192933675143	-4.275302674990408	243.97240822314828	14.38895195103056	27.92588795679581	18.46136352088892	4.739641818355726	0.25046395683276035	2	STARS
657	G346.3554-00.0225	17	8	38.1	-	40	17	0.9	T		N		5.7	255	10.84	10.17	0.6	I	8.0132796555117	0.6492554480136522	258.2009637257144	3.2009637257144163	14.200130528558516	0.881391446566381	11.553722640461293	1.949249338231953	11.136689060734815	1.1916334005230367	nan	-79.6545038277805	89.06455371117102	-35.147879933320866	nan	nan	0.0	141.0	12.910855702189178	12.495325551071796	6.931450616351388	11.530601822504412	0.27667898942204977	3	
658	G346.9309+00.2700	17	9	12.15	-	39	38	50.1	T		Y		6.2	190	12.38	10.17	2.02	I	9.421810983264933	1.1112496795069817	105.3352354610999	-84.6647645389001	9.097198294211669	1.6495837746817217	11.340210188725822	1.338835595856888	10.85109009481615	1.69198852563896	90.78564055708699	-85.16448005750011	50.722685720808755	-36.995335922061656	127.10950936734133	-124.41197100751373	0.0	141.0	19.523744229526258	19.565323107678495	8.406974642850338	260.9489064760262	3.536584741371606	3	improved
659	G346.9331-00.5123	17	12	29.66	-	40	6	32.1	T		N		7.2	295	10.04	9.55	0.44	I	8.497792879883683	0.47641826153070077	297.27785876429846	2.2778587642984576	22.409714724205507	0.8798310170392171	17.664502780369588	2.811873347292356	16.98494921467016	3.435157296397973	80.76547809723382	-73.5152474366752	54.23615336912087	-56.864903484420495	106.99855496757294	-111.24250532170504	0.9028790921122029	155.8822903423809	9.45829946630005	15.200942722387442	9.051128574114335	3.310164043637325	0.1374931092457713	4	
660	G347.0881-00.4008	17	12	30.01	-	39	55	4.8	T		Y	C	8.5	300	13.75	11.21	2.32	FH	8.805909996574872	2.2296188017788454	303.4211955070961	3.4211955070961153	64.10584691305262	1.7271635184451128	18.567928407586063	4.767614855469685	20.510169167090798	1.1760325371441962	77.41734837553463	-106.46603778832358	21.95517238794207	-84.59336283634272	118.8831183235535	-134.6766088309819	-54.30322659214929	31.674404378051225	15.889987903078499	1.1109673421554342	3.4786937500526536	57.47311871876963	2.2534963175866465	3	improved, STARS
661	G347.1274+00.3027	17	9	40.41	-	39	28	11.7	T		N		2.7	85	11.43	10.91	0.47	I	3.7648492822880866	0.6648097480079254	105.8272798785474	20.8272798785474	3.8708578401492866	1.339564904546383	5.075733678790003	2.0893008492927705	4.804408084089019	1.849668629020519	103.75339912215117	-103.20598209440396	21.614868633267307	-17.416663735412627	nan	nan	0.0	141.0	8.96920680957669	9.758301116793529	2.1794775033658245	19.55576642226763	0.4464384316565557	1	Tiny
662	G347.1413+02.3800	17	1	13.0	-	38	12	11.9	Pe15	HD153426	-	C	65.0	70	7.07	7.05	0.01	I																								0	Missing
663	G347.7334-00.0715	17	13	5.23	-	39	12	8.7	T		N		6.7	45	12.12	10.39	1.58	I	6.986053709904342	0.9350882684502317	41.25617142413351	-3.7438285758664875	104.82193831137766	1.3317114601902855	12.678716579775209	1.147839173077727	15.669669095706594	1.6597283733122838	56.276694443620826	-74.33687939158051	32.35577638074187	-56.05972524734227	95.77239303665172	-121.75920717246618	0.0	141.0	6.360448533837364	10.07172439114325	6.181067294974839	34.87001400317579	0.5061365108358388	3	improved
664	G347.8625-00.1941	17	13	59.42	-	39	10	11.1	T		N		4.4	240	13.52	11.27	2.05	I	5.925809753691937	0.9031103968247238	247.35379676479127	7.353796764791269	18.415948095051586	1.5820438760304778	8.7731434188969	1.4765356337362945	9.092237003176686	1.330724145858013	82.26607061636042	-48.97035008850699	38.820430262157345	-29.322192050679803	105.6928341915351	-95.11411385729448	0.0	141.0	7.40287286032518	12.31065383802149	4.34901755523812	16.232802663213228	0.3325368961650369	0	Fit failed
665	G348.1651-00.0199	17	14	10.48	-	38	49	20.7	T		N		3.6	220	11.02	9.8	1.11	I	5.7401961246481825	1.8478812116351881	229.49596472339778	9.495964723397776	9.759905461547428	1.5805822380482937	8.12614456716085	1.2760205043379567	7.914521264111327	1.1994805131781685	99.03939296412858	-10.121623012643795	2.2917020692863446	-10.121623012643795	nan	-91.3468147325284	0.0	141.0	6.7596872739938005	15.050624288065247	4.7728530526306745	11.286389517959808	0.23344234128757393	2	asymmetric
666	G348.4032-00.5384	17	17	3.19	-	38	55	49.5	T		N		5.8	130	12.65	11.9	0.68	FH	7.744278902813036	2.0880988857066263	147.15491688840487	17.15491688840487	8.511014267147948	1.3253551774416827	10.555023914055182	1.4001714054116625	11.55310566513257	2.361568190390239	85.62205334240008	-76.85415282401442	43.82616853429076	-7.839435150343846	109.29085372882366	-99.65154873032382	3.7019007563523534	207.8174668530683	10.901160962315743	11.111282041688495	5.126272765667168	28.578499323364117	0.7232870021719938	3	improved
667	G348.7967+00.1455	17	15	22.36	-	38	12	46.9	T	HD155775	N		17.0	120	6.76	6.94	-0.1	I	16.133736079839363	0.5490055553031438	116.36230998310216	-3.637690016897835	31.24871423958439	1.1661309694357727	30.033307513455355	5.030417067220664	29.562164671033607	4.044693925080867	86.80797650570548	-84.08009742400229	43.35438516919626	-54.845111740463224	116.84621241800485	-119.00289571809249	-0.6696788716099963	180.495295099779	14.527070430598297	27.73371298152312	16.81966697240634	18.799331436005776	0.3147983885122342	4	
668	G348.9673+00.3038	17	15	13.43	-	37	58	55.7	T		Y	C	4.8	45	12.73	10.72	1.83	I	6.244630034431413	1.3977400863959744	45.9609738205488	0.9609738205488014	18.935250058840495	1.6383658146524278	6.545406157742857	1.0542027915265917	7.514691695532485	2.429637543882671	69.57357475100497	-87.18242985161822	2.7779572723270505	-17.929859915260213	nan	-120.82880546045266	0.0	141.0	10.387178409532238	10.273451931079762	4.445703475556129	31.75574527544787	0.638098975582971	2	Rc a bit too small
669	G349.0709-00.0730	17	17	5.26	-	38	6	59.7	T		N		4.1	280	13.09	10.64	2.24	I	6.235472259935627	1.2451129355495691	283.1686094799178	3.168609479917791	12.477041477902048	1.4205814948569218	8.956687126346063	1.1558747324680227	8.867325656607777	2.1535620026304927	95.27095566211193	-106.56861072990262	60.48122368334083	-63.85903949591747	nan	nan	0.0	141.0	10.172017959746176	21.224988827871766	5.417108588336747	12.524938388169204	0.20226010929526722	3	improved, smallish
670	G349.1333-00.0565	17	17	12.16	-	38	3	22.1	T		N		4.4	140	11.18	10.53	0.58	I	5.611379546639254	0.7125821410959966	136.33848736952646	-3.6615126304735384	13.828014053701759	1.1958619710970242	7.675501202877601	1.1750847294282654	9.01048500575404	1.5086362085627876	54.66085369459384	-20.56235304608508	31.380576884582638	-20.56235304608508	nan	-118.96379048817806	0.0	141.0	7.276001920934919	9.989956836581705	4.652124038076506	18.38874067248065	0.3275638309489617	3	improved, smallish
671	G349.2256+00.2451	17	16	13.63	-	37	48	22.2	T		N		4.0	75	13.84	11.77	1.89	I	5.136298539836481	1.3968317423751475	74.326899405569	-0.6731005944310056	16.267498250688632	1.5926569286446528	9.145155763385748	1.9430339452512841	8.08251876055412	1.1779271464789134	10.830643487779966	-60.35598255019498	2.7177467831950963	-56.51624415333906	10.830643487779966	nan	0.0	141.0	6.232615684966377	9.762340773528209	3.877205833134049	4.619636880864296	0.10430916095794415	3	improved, smallish
